time_s,time_min,Pbase_bar,liquid_level_m,riser_holdup,Qliq_out_kgs,stage
7960.0,132.66666666666666,52.65981858906055,414.8102229365561,0.28027717765983523,0.9724348863174751,1.0
7980.0,133.0,53.31100887909757,422.27672683601673,0.28532211272703834,0.9724348863174751,1.0
8000.0,133.33333333333334,53.9621991691346,429.74323073547737,0.29036704779424144,0.9724348863174751,1.0
8020.0,133.66666666666666,54.613389459171614,437.20973463493794,0.29541198286144454,0.9724348863174751,1.0
8040.0,134.0,55.264579749208636,444.6762385343985,0.30045691792864765,0.9724348863174751,1.0
8060.0,134.33333333333334,55.915770039245665,452.1427424338592,0.3055018529958508,0.9724348863174751,1.0
8080.0,134.66666666666666,56.566960329282686,459.6092463333198,0.3105467880630539,0.9724348863174751,1.0
8100.0,135.0,57.218150619319694,467.07575023278036,0.315591723130257,0.9724348863174751,1.0
8120.0,135.33333333333334,57.869340909356715,474.54225413224094,0.3206366581974601,0.9724348863174751,1.0
8140.0,135.66666666666666,58.520531199393744,482.00875803170163,0.3256815932646633,0.9724348863174751,1.0
8160.0,136.0,59.171721489430766,489.4752619311622,0.33072652833186633,0.9724348863174751,1.0
8180.0,136.33333333333334,59.8229117794678,496.9417658306229,0.33577146339906955,0.9724348863174751,1.0
8200.0,136.66666666666666,60.47410206950481,504.4082697300835,0.3408163984662726,0.9724348863174751,1.0
8220.0,137.0,61.12529235954183,511.87477362954405,0.3458613335334757,0.9724348863174751,1.0
8240.0,137.33333333333334,61.77648264957886,519.3412775290047,0.35090626860067886,0.9724348863174751,1.0
8260.0,137.66666666666666,62.42767293961588,526.8077814284653,0.35595120366788197,0.9724348863174751,1.0
8280.0,138.0,63.078863229652896,534.2742853279259,0.36099613873508507,0.9724348863174751,1.0
8300.0,138.33333333333334,63.73005351968992,541.7407892273865,0.3660410738022882,0.9724348863174751,1.0
8320.0,138.66666666666666,64.38124380972694,549.2072931268472,0.37108600886949134,0.9724348863174751,1.0
8340.0,139.0,65.03243409976396,556.6737970263077,0.37613094393669444,0.9724348863174751,1.0
8360.0,139.33333333333334,65.68362438980098,564.1403009257683,0.3811758790038975,0.9724348863174751,1.0
8380.0,139.66666666666666,66.334814679838,571.6068048252289,0.3862208140711006,0.9724348863174751,1.0
8400.0,140.0,66.98600496987503,579.0733087246896,0.39126574913830375,0.9724348863174751,1.0
8420.0,140.33333333333334,67.63719525991205,586.5398126241502,0.39631068420550686,0.9724348863174751,1.0
8440.0,140.66666666666666,68.28838554994907,594.0063165236107,0.40135561927270996,0.9724348863174751,1.0
8460.0,141.0,68.93957583998609,601.4728204230713,0.40640055433991307,0.9724348863174751,1.0
8480.0,141.33333333333334,69.59076613002311,608.939324322532,0.4114454894071162,0.9724348863174751,1.0
8500.0,141.66666666666666,70.24195642006012,616.4058282219926,0.41649042447431933,0.9724348863174751,1.0
8520.0,142.0,70.89314671009714,623.8723321214532,0.4215353595415224,0.9724348863174751,1.0
8540.0,142.33333333333334,71.54433700013418,631.3388360209138,0.4265802946087256,0.9724348863174751,1.0
8560.0,142.66666666666666,72.1955272901712,638.8053399203744,0.43162522967592865,0.9724348863174751,1.0
8580.0,143.0,72.8467175802082,646.271843819835,0.43667016474313175,0.9724348863174751,1.0
8600.0,143.33333333333334,73.49790787024524,653.7383477192957,0.4417150998103349,0.9724348863174751,1.0
8620.0,143.66666666666666,74.14909816028226,661.2048516187563,0.446760034877538,0.9724348863174751,1.0
8640.0,144.0,74.80028845031929,668.6713555182168,0.4518049699447411,0.9724348863174751,1.0
8660.0,144.33333333333334,75.45147874035631,676.1378594176775,0.4568499050119443,0.9724348863174751,1.0
8680.0,144.66666666666666,76.10266903039333,683.6043633171381,0.4618948400791474,0.9724348863174751,1.0
8700.0,145.0,76.75385932043035,691.0708672165987,0.4669397751463505,0.9724348863174751,1.0
8720.0,145.33333333333334,77.40504961046737,698.5373711160594,0.47198471021355365,0.9724348863174751,1.0
8740.0,145.66666666666666,78.0562399005044,706.00387501552,0.4770296452807567,0.9724348863174751,1.0
8760.0,146.0,78.70743019054142,713.4703789149805,0.4820745803479598,0.9724348863174751,1.0
8780.0,146.33333333333334,79.35862048057842,720.9368828144411,0.4871195154151629,0.9724348863174751,1.0
8800.0,146.66666666666666,80.00981077061546,728.4033867139018,0.49216445048236607,0.9724348863174751,1.0
8820.0,147.0,80.66100106065247,735.8698906133624,0.49720938554956917,0.9724348863174751,1.0
8840.0,147.33333333333334,81.31219135068949,743.336394512823,0.5022543206167722,0.9724348863174751,1.0
8860.0,147.66666666666666,81.96338164072651,750.8028984122835,0.5072992556839754,0.9724348863174751,1.0
8880.0,148.0,82.61457193076353,758.2694023117442,0.5123441907511785,0.9724348863174751,1.0
8900.0,148.33333333333334,83.26576222080055,765.7359062112048,0.5173891258183816,0.9724348863174751,1.0
8920.0,148.66666666666666,83.91695251083758,773.2024101106655,0.5224340608855848,0.9724348863174751,1.0
8940.0,149.0,84.5681428008746,780.6689140101261,0.5274789959527879,0.9724348863174751,1.0
8960.0,149.33333333333334,85.21933309091162,788.1354179095866,0.532523931019991,0.9724348863174751,1.0
8980.0,149.66666666666666,85.87052338094864,795.6019218090473,0.5375688660871941,0.9724348863174751,1.0
9000.0,150.0,86.52171367098566,803.0684257085079,0.5426138011543973,0.9724348863174751,1.0
9020.0,150.33333333333334,87.17290396102268,810.5349296079685,0.5476587362216003,0.9724348863174751,1.0
9040.0,150.66666666666666,87.8240942510597,818.0014335074292,0.5527036712888035,0.9724348863174751,1.0
9060.0,151.0,88.47528454109673,825.4679374068897,0.5577486063560065,0.9724348863174751,1.0
9080.0,151.33333333333334,89.12647483113376,832.9344413063504,0.5627935414232098,0.9724348863174751,1.0
9100.0,151.66666666666666,89.77766512117078,840.400945205811,0.5678384764904129,0.9724348863174751,1.0
9120.0,152.0,90.42885541120779,847.8674491052716,0.5728834115576159,0.9724348863174751,1.0
9140.0,152.33333333333334,91.08004570124481,855.3339530047322,0.5779283466248191,0.9724348863174751,1.0
9160.0,152.66666666666666,91.73123599128184,862.8004569041927,0.5829732816920221,0.9724348863174751,1.0
