time_s,time_min,Psag_bar,liquid_level_m,trap_holdup,Qliq_out_kgs,stage
3420.0,57.0,82.45981098660607,89.34203709394558,0.7078197852707719,1.029823752649072,1.0
3430.0,57.166666666666664,82.61552091171882,91.26078082102971,0.7230211934440177,1.029823752649072,1.0
3440.0,57.333333333333336,82.77123083683158,93.17952454811383,0.7382226016172634,1.029823752649072,1.0
3450.0,57.5,82.92694076194432,95.09826827519794,0.7534240097905089,1.029823752649072,1.0
3460.0,57.666666666666664,83.08265068705708,97.01701200228206,0.7686254179637547,1.029823752649072,1.0
3470.0,57.833333333333336,83.23836061216984,98.93575572936619,0.7838268261370005,1.029823752649072,1.0
3480.0,58.0,83.39407053728259,100.85449945645031,0.7990282343102462,1.029823752649072,1.0
3490.0,58.166666666666664,83.54978046239535,102.77324318353443,0.8142296424834918,1.029823752649072,1.0
3500.0,58.333333333333336,83.7054903875081,104.69198691061855,0.8294310506567375,1.029823752649072,1.0
3510.0,58.5,83.86120031262085,106.61073063770267,0.8446324588299832,1.029823752649072,1.0
3520.0,58.666666666666664,84.01691023773361,108.5294743647868,0.8598338670032288,1.029823752649072,1.0
3530.0,58.833333333333336,84.17262016284637,110.44821809187093,0.8750352751764746,1.029823752649072,1.0
3540.0,59.0,84.32833008795912,112.36696181895505,0.8902366833497203,1.029823752649072,1.0
3550.0,59.166666666666664,84.48404001307188,114.28570554603917,0.905438091522966,1.029823752649072,1.0
3560.0,59.333333333333336,84.63974993818462,116.20444927312327,0.9206394996962115,1.029823752649072,1.0
3570.0,59.5,84.79545986329738,118.12319300020741,0.9358409078694573,1.029823752649072,1.0
3580.0,59.666666666666664,84.95116978841014,120.04193672729153,0.951042316042703,1.029823752649072,1.0
3590.0,59.833333333333336,85.10687971352289,121.96068045437565,0.9662437242159486,1.029823752649072,1.0
3600.0,60.0,85.26258963863565,123.87942418145978,0.9814451323891945,1.029823752649072,1.0
3610.0,60.166666666666664,85.4182995637484,125.79816790854389,0.9966465405624401,1.029823752649072,1.0
3620.0,60.333333333333336,82.92266030966981,95.04552217731839,0.7530061244043081,449.9706486281365,2.0
3630.0,60.5,79.67657959727819,55.04552217731839,0.4361027681369868,449.9706486281365,2.0
3640.0,60.666666666666664,76.43909277684894,15.151420862209994,0.12003840308632649,1.029823752649072,1.0
3650.0,60.833333333333336,76.59480270196168,17.070164589294116,0.13523981125957218,1.029823752649072,1.0
3660.0,61.0,76.75051262707444,18.988908316378236,0.15044121943281785,1.029823752649072,1.0
3670.0,61.166666666666664,76.90622255218719,20.90765204346236,0.16564262760606355,1.029823752649072,1.0
3680.0,61.333333333333336,77.06193247729995,22.82639577054648,0.18084403577930924,1.029823752649072,1.0
3690.0,61.5,77.21764240241271,24.745139497630603,0.19604544395255494,1.029823752649072,1.0
3700.0,61.666666666666664,77.37335232752545,26.663883224714723,0.2112468521258006,1.029823752649072,1.0
3710.0,61.833333333333336,77.52906225263821,28.582626951798847,0.22644826029904633,1.029823752649072,1.0
3720.0,62.0,77.68477217775096,30.501370678882964,0.24164966847229197,1.029823752649072,1.0
3730.0,62.166666666666664,77.84048210286372,32.42011440596709,0.2568510766455377,1.029823752649072,1.0
3740.0,62.333333333333336,77.99619202797648,34.33885813305121,0.27205248481878336,1.029823752649072,1.0
3750.0,62.5,78.15190195308922,36.25760186013533,0.287253892992029,1.029823752649072,1.0
3760.0,62.666666666666664,78.30761187820198,38.17634558721946,0.30245530116527475,1.029823752649072,1.0
3770.0,62.833333333333336,78.46332180331474,40.09508931430358,0.31765670933852047,1.029823752649072,1.0
3780.0,63.0,78.61903172842749,42.0138330413877,0.33285811751176614,1.029823752649072,1.0
3790.0,63.166666666666664,78.77474165354025,43.93257676847182,0.3480595256850118,1.029823752649072,1.0
3800.0,63.333333333333336,78.93045157865299,45.85132049555594,0.3632609338582575,1.029823752649072,1.0
3810.0,63.5,79.08616150376577,47.77006422264006,0.37846234203150314,1.029823752649072,1.0
3820.0,63.666666666666664,79.24187142887851,49.68880794972418,0.3936637502047488,1.029823752649072,1.0
3830.0,63.833333333333336,79.39758135399127,51.6075516768083,0.4088651583779945,1.029823752649072,1.0
3840.0,64.0,79.55329127910402,53.52629540389243,0.4240665665512403,1.029823752649072,1.0
3850.0,64.16666666666667,79.70900120421678,55.44503913097654,0.43926797472448587,1.029823752649072,1.0
3860.0,64.33333333333333,79.86471112932954,57.363782858060674,0.45446938289773164,1.029823752649072,1.0
