arc_length_m,x_horizontal_m,y_plan_m,seabed_elevation_m,depth_below_surface_m,inclination_deg
2377.295492487479,2377.295492487479,27.00083262258742,-0.1517032791815891,1480.1517032791817,-1.6843160690414856
2404.006677796327,2404.006677796327,27.281479340211696,-0.932395225441242,1480.9323952254413,-1.663501057397915
2430.717863105175,2430.717863105175,27.561375622939316,-1.7028353813538668,1481.702835381354,-1.640380078471335
2457.4290484140233,2457.4290484140233,27.84051377162994,-2.461957972843656,1482.4619579728437,-1.6149962235761688
2484.1402337228715,2484.1402337228715,28.11888610799732,-3.2087182199603337,1483.2087182199602,-1.587396068984363
2510.8514190317196,2510.8514190317196,28.39648497482049,-3.942093948073693,1483.9420939480738,-1.5576296016432467
2537.5626043405678,2537.5626043405678,28.67330273615441,-4.6610871620015635,1484.6610871620016,-1.5257501395331463
2564.2737896494154,2564.2737896494154,28.949331777539992,-5.364725580577628,1485.3647255805777,-1.4918142467631412
2590.9849749582636,2590.9849749582636,29.22456450621358,-6.052064129229152,1486.0520641292292,-1.4558816435094803
2617.6961602671117,2617.6961602671117,29.498993351315775,-6.722186388201712,1486.7221863882016,-1.4180151109093326
2644.40734557596,2644.40734557596,29.772610764099685,-7.374205994139557,1487.3742059941396,-1.378280391036001
2671.118530884808,2671.118530884808,30.04540921813861,-8.00726799280472,1488.0072679928048,-1.3367460820843127
2697.829716193656,2697.829716193656,30.31738120953301,-8.620550140796439,1488.6205501407965,-1.2934835289093016
2724.5409015025043,2724.5409015025043,30.588519257117,-9.213264154214038,1489.2132641542141,-1.248566709069676
2751.2520868113525,2751.2520868113525,30.85881590266405,-9.78465690229152,1489.7846569022915,-1.2020721145335684
2777.9632721202,2777.9632721202,31.128263711092174,-10.334011544120358,1490.3340115441204,-1.1540786292200704
2804.6744574290483,2804.6744574290483,31.396855270668485,-10.860648606667723,1490.8606486066678,-1.1046674025535457
2831.3856427378964,2831.3856427378964,31.66458319321299,-11.363927002391769,1491.3639270023918,-1.0539217192208947
2858.0968280467446,2858.0968280467446,31.931440114301903,-11.843244984852241,1491.8432449848522,-1.0019268653294797
2884.8080133555927,2884.8080133555927,32.19741869347015,-12.298041040813507,1492.2980410408136,-0.9487699911747947
2911.519198664441,2911.519198664441,32.46251161441331,-12.727794717439352,1492.7277947174393,-0.8945399708316721
2938.230383973289,2938.230383973289,32.7267115851889,-13.132027383282303,1493.1320273832823,-0.8393272587971163
2964.9415692821367,2964.9415692821367,32.9900113384169,-13.510302921876155,1493.5103029218762,-0.7832237439162201
2991.652754590985,2991.652754590985,33.252403631479666,-13.862228356848663,1493.8622283568486,-0.7263226008328486
3018.363939899833,3018.363939899833,33.51388124672122,-14.187454407580265,1494.1874544075802,-0.6687181392128183
3045.075125208681,3045.075125208681,33.774436991645686,-14.485675974546208,1494.4856759745462,-0.6105056509959171
3071.7863105175293,3071.7863105175293,34.034063699115194,-14.756632553591858,1494.7566325535918,-0.5517812559362378
3098.4974958263774,3098.4974958263774,34.29275422754704,-15.000108578504383,1495.0001085785043,-0.4926417456983459
3125.2086811352256,3125.2086811352256,34.55050146111008,-15.215933691359021,1495.215933691359,-0.4331844267795506
3151.9198664440733,3151.9198664440733,34.807298309920526,-15.403982940233147,1495.4039829402332,-0.3735069625335479
3178.6310517529214,3178.6310517529214,35.0631377102369,-15.564176903998058,1495.564176903998,-0.3137072145742078
3205.3422370617695,3205.3422370617695,35.3180126246544,-15.696481744014317,1495.6964817440144,-0.2538830838381133
3232.0534223706177,3232.0534223706177,35.57191604229845,-15.800909182673932,1495.8009091826739,-0.1941323515886022
3258.764607679466,3258.764607679466,35.824840979017544,-15.877516408849127,1495.877516408849,-0.13455252064413153
3285.475792988314,3285.475792988314,36.07678047757535,-15.926405910424604,1495.9264059104246,-0.0752406571114422
3312.186978297162,3312.186978297162,36.32772760784214,-15.947725234206407,1495.9477252342065,-0.01629323290546565
3338.89816360601,3338.89816360601,36.57767546698535,-15.941666673616853,1495.941666673617,0.04219403066622078
3365.609348914858,3365.609348914858,36.826617179659486,-15.908466884700164,1495.9084668847001,0.10012631797715003
3392.320534223706,3392.320534223706,37.074545898195275,-15.848406431078198,1495.8484064310783,0.15740987254341807
3419.0317195325542,3419.0317195325542,37.32145480278795,-15.761809258608782,1495.7618092586088,0.21395214860341935
3445.7429048414024,3445.7429048414024,37.56733710168492,-15.649042100612053,1495.649042100612,0.2696619605548119
3472.4540901502505,3472.4540901502505,37.81218603137254,-15.510513814640477,1495.5105138146405,0.3244496299905179
3499.1652754590987,3499.1652754590987,38.05599485676219,-15.346674651878125,1495.3466746518782,0.378227130084852
3525.8764607679464,3525.8764607679464,38.2987568713755,-15.158015460361982,1495.158015460362,0.43090822708669124
3552.5876460767945,3552.5876460767945,38.540465397528884,-14.945066823323918,1494.945066823324,0.4824086186831594
3579.2988313856426,3579.2988313856426,38.78111378651716,-14.708398134055638,1494.7083981340556,0.5326460690084486
3606.010016694491,3606.010016694491,39.020695418796464,-14.44861660880009,1494.4486166088002,0.5815405400786422
3632.721202003339,3632.721202003339,39.25920370416636,-14.166366239271891,1494.1663662392718,0.6290143194427729
3659.432387312187,3659.432387312187,39.49663208195106,-13.862326686505677,1493.8623266865056,0.6749921438504665
3686.143572621035,3686.143572621035,39.73297402117996,-13.53721211782496,1493.537212117825,0.7194013187451003
3712.854757929883,3712.854757929883,39.96822302076721,-13.191769988814933,1493.191769988815,0.7621718334025737
3739.565943238731,3739.565943238731,40.20237260969063,-12.826779772270005,1492.82677977227,0.8032364715437155
3766.277128547579,3766.277128547579,40.43541634716961,-12.443051636172344,1492.4430516361724,0.8425309172582025
3792.9883138564273,3792.9883138564273,40.66734782284234,-12.041425072838031,1492.0414250728381,0.8799938560925501
3819.6994991652755,3819.6994991652755,40.89816065694215,-11.622767481446044,1491.622767481446,0.9155670711559856
3846.4106844741236,3846.4106844741236,41.12784850047297,-11.187972706239288,1491.1879727062392,0.9491955341159738
3873.1218697829718,3873.1218697829718,41.35640503538396,-10.737959532757852,1490.737959532758,0.9808274909601196
3899.8330550918195,3899.8330550918195,41.58382397474333,-10.27367014453125,1490.2736701445313,1.010414542412246
3926.5442404006676,3926.5442404006676,41.810099062911284,-9.796068542719706,1489.7960685427197,1.0379117189004003
3953.2554257095157,3953.2554257095157,42.03522407571206,-9.306138931253665,1489.3061389312536,1.063277549980661
3979.966611018364,3979.966611018364,42.25919282060514,-8.80488407007538,1488.8048840700753,1.0864741281337553
4006.677796327212,4006.677796327212,42.48199913685564,-8.293323599137443,1488.2933235991375,1.1074671668567557
4033.38898163606,4033.38898163606,42.70363689570372,-7.772492335859825,1487.7724923358599,1.1262260529820687
